Record ID,Entered name,Entered name author,Current name,Current name author,Current name TVK,Common name,Species notes,Site notes,Locality,Vice county,Country,Grid ref.,Lon,Lat,Altitude,Date,Date Start,Date End,Substrate,Substrate Qualifier,Other Substrate,FRDBI no,Literature,Other Literature,Source,Morph,NCC Ecosystem,Associations,VCname (Ent),VCnum (Ent),County,Certainty,Abundance,Licence,Start Year,End Year
9253345,Suillus grevillei,(Klotzsch) Singer,Suillus grevillei,(Klotzsch) Singer,NHMSYS0001499278,Larch Bolete,,,Blakeney Hill,West Gloucestershire,England,SO6507,-2.501,51.765,130,11/6/1985,11/6/1985,11/6/1985,leaf,litter,,1545409,,,,,A11 Broad-leaved woodland,European Larch (Larix decidua),"Gloucestershire, West",34,,Certain,,,1985,1985
9253351,Suillus grevillei,(Klotzsch) Singer,Suillus grevillei,(Klotzsch) Singer,NHMSYS0001499278,Larch Bolete,,,Oldcroft,West Gloucestershire,England,SO6506,-2.501,51.756,140,11/6/1984,11/6/1984,11/6/1984,leaf,litter,,1545401,,,,,A13 Mixed woodland,European Larch (Larix decidua),"Gloucestershire, West",34,,Certain,,,1984,1984
9253444,Suillus grevillei,(Klotzsch) Singer,Suillus grevillei,(Klotzsch) Singer,NHMSYS0001499278,Larch Bolete,,,Wet Wood,West Gloucestershire,England,SO6110,-2.56,51.792,150,4/6/1988,4/6/1988,4/6/1988,leaf,litter,,1545338,,,,,A13 Mixed woodland,European Larch (Larix decidua),"Gloucestershire, West",34,,Certain,,,1988,1988
9253453,Suillus grevillei,(Klotzsch) Singer,Suillus grevillei,(Klotzsch) Singer,NHMSYS0001499278,Larch Bolete,grassland grazed acid,,May Hill,Herefordshire | West Gloucestershire,England,SO6921,-2.445,51.891,280,4/11/2006,4/11/2006,4/11/2006,soil,litter,,1545313,,,,,,Gymnospermae,"Gloucestershire, West",34,,Certain,,,2006,2006
9253455,Suillus grevillei,(Klotzsch) Singer,Suillus grevillei,(Klotzsch) Singer,NHMSYS0001499278,Larch Bolete,grassland grazed acid,,May Hill,Herefordshire | West Gloucestershire,England,SO6921,-2.445,51.891,280,15/8/2008,15/8/2008,15/8/2008,soil,,,1545314,,,,,,Scots Pine (Pinus sylvestris),"Gloucestershire, West",34,,Certain,,,2008,2008
9253461,Suillus grevillei,(Klotzsch) Singer,Suillus grevillei,(Klotzsch) Singer,NHMSYS0001499278,Larch Bolete,,,Sling,West Gloucestershire,England,SO5707,-2.617,51.765,170,29/6/1996,29/6/1996,29/6/1996,leaf,litter,,1545317,,,,,A13 Mixed woodland,European Larch (Larix decidua),"Gloucestershire, West",34,,Certain,,,1996,1996
9253530,Suillus grevillei,(Klotzsch) Singer,Suillus grevillei,(Klotzsch) Singer,NHMSYS0001499278,Larch Bolete,,,Speech House Sculpture Trail,West Gloucestershire,England,SO6212,-2.545,51.81,150,8/10/2000,8/10/2000,8/10/2000,leaf,litter,,1545366,,,,,A11 Broad-leaved woodland,Larch (Larix),"Gloucestershire, West",34,,Certain,,,2000,2000
9253468,Suillus grevillei,(Klotzsch) Singer,Suillus grevillei,(Klotzsch) Singer,NHMSYS0001499278,Larch Bolete,,,Clements End,West Gloucestershire,England,SO5807,-2.603,51.765,90,11/7/1990,11/7/1990,11/7/1990,leaf,litter,,1545321,,,,,A13 Mixed woodland,European Larch (Larix decidua),"Gloucestershire, West",34,,Certain,,,1990,1990
9253470,Suillus grevillei,(Klotzsch) Singer,Suillus grevillei,(Klotzsch) Singer,NHMSYS0001499278,Larch Bolete,,,Coverham Inclosure,West Gloucestershire,England,SO5812,-2.603,51.81,220,30/9/1991,30/9/1991,30/9/1991,,,,1545322,,,,,A11 Broad-leaved woodland,,"Gloucestershire, West",34,,Certain,,,1991,1991
9253473,Suillus grevillei,(Klotzsch) Singer,Suillus grevillei,(Klotzsch) Singer,NHMSYS0001499278,Larch Bolete,,,Noxon Park,West Gloucestershire,England,SO5906,-2.588,51.756,120,12/6/1993,12/6/1993,12/6/1993,leaf,litter,,1545324,,,,,A11 Broad-leaved woodland,European Larch (Larix decidua),"Gloucestershire, West",34,,Certain,,,1993,1993
9253477,Suillus grevillei,(Klotzsch) Singer,Suillus grevillei,(Klotzsch) Singer,NHMSYS0001499278,Larch Bolete,,,Nagshead Nature Reserve,West Gloucestershire,England,SO5909,-2.588,51.783,90,15/9/1989,15/9/1989,15/9/1989,leaf,litter,,1545326,,,,,A11 Broad-leaved woodland,European Larch (Larix decidua),"Gloucestershire, West",34,,Certain,,,1989,1989
9253492,Suillus grevillei,(Klotzsch) Singer,Suillus grevillei,(Klotzsch) Singer,NHMSYS0001499278,Larch Bolete,BMS Workshop,,The Patches,West Gloucestershire,England,SO6308,-2.53,51.774,100,20/10/1990,20/10/1990,20/10/1990,leaf,litter,,1545374,,,,,A13 Mixed woodland,European Larch (Larix decidua),"Gloucestershire, West",34,,Certain,,,1990,1990
9253497,Suillus grevillei,(Klotzsch) Singer,Suillus grevillei,(Klotzsch) Singer,NHMSYS0001499278,Larch Bolete,Notts Fungus Group Week-end visit,,Mallards Pike,West Gloucestershire,England,SO6309,-2.531,51.783,130,9/10/1998,9/10/1998,9/10/1998,leaf,litter,,1545377,,,,,A11 Broad-leaved woodland,European Larch (Larix decidua),"Gloucestershire, West",34,,Certain,,,1998,1998
9253503,Suillus grevillei,(Klotzsch) Singer,Suillus grevillei,(Klotzsch) Singer,NHMSYS0001499278,Larch Bolete,,,Speech House Sculpture Trail,West Gloucestershire,England,SO6212,-2.545,51.81,150,18/11/1989,18/11/1989,18/11/1989,leaf,litter,,1545371,,,,,A13 Mixed woodland,European Larch (Larix decidua),"Gloucestershire, West",34,,Certain,,,1989,1989
9253513,Suillus grevillei,(Klotzsch) Singer,Suillus grevillei,(Klotzsch) Singer,NHMSYS0001499278,Larch Bolete,,,Yorkley,West Gloucestershire,England,SO6407,-2.516,51.765,180,3/7/1985,3/7/1985,3/7/1985,leaf,litter,,1545385,,,,,A13 Mixed woodland,European Larch (Larix decidua),"Gloucestershire, West",34,,Certain,,,1985,1985
9253517,Suillus grevillei,(Klotzsch) Singer,Suillus grevillei,(Klotzsch) Singer,NHMSYS0001499278,Larch Bolete,,,New Fancy View,West Gloucestershire,England,SO6209,-2.545,51.783,150,18/6/1994,18/6/1994,18/6/1994,soil,,,1545352,,,,,A132 Mixed plantation,European Larch (Larix decidua),"Gloucestershire, West",34,,Certain,,,1994,1994
9253521,Suillus grevillei,(Klotzsch) Singer,Suillus grevillei,(Klotzsch) Singer,NHMSYS0001499278,Larch Bolete,,,New Fancy View,West Gloucestershire,England,SO6209,-2.545,51.783,150,20/8/1994,20/8/1994,20/8/1994,leaf,litter,,1545350,,,,,A132 Mixed plantation,European Larch (Larix decidua),"Gloucestershire, West",34,,Certain,,,1994,1994
9253526,Suillus grevillei,(Klotzsch) Singer,Suillus grevillei,(Klotzsch) Singer,NHMSYS0001499278,Larch Bolete,Notts Fungus Group Week-end visit,,Speech House Arboretum,West Gloucestershire,England,SO6211,-2.545,51.801,150,7/10/1998,7/10/1998,7/10/1998,leaf,litter,,1545364,,,,,A13 Mixed woodland,European Larch (Larix decidua),"Gloucestershire, West",34,,Certain,,,1998,1998
9253805,Suillus variegatus,(Sw.) Richon & Roze,Suillus variegatus,(Sw.) Richon & Roze,NHMSYS0001499287,Velvet Bolete,,,Serridge Inclosure,West Gloucestershire,England,SO6114,-2.56,51.828,150,17/10/1987,17/10/1987,17/10/1987,leaf,litter,,1545478,,,,,A132 Mixed plantation,Scots Pine (Pinus sylvestris),"Gloucestershire, West",34,,Certain,,,1987,1987
9253821,Suillus variegatus,(Sw.) Richon & Roze,Suillus variegatus,(Sw.) Richon & Roze,NHMSYS0001499287,Velvet Bolete,,,Northern Coal Depot,West Gloucestershire,England,SO6315,-2.531,51.837,180,9/10/1993,9/10/1993,9/10/1993,leaf,litter,,1545487,,,,,A132 Mixed plantation,Gymnospermae,"Gloucestershire, West",34,,Certain,,,1993,1993
9254222,Suillus bovinus,(L.) Roussel,Suillus bovinus,(L.) Roussel,NHMSYS0001499269,Bovine Bolete,,,Ruardean Woodside,West Gloucestershire,England,SO6216,-2.546,51.846,230,9/6/2007,9/6/2007,9/6/2007,soil,litter,,1545254,,,,,A13 Mixed woodland,Austrian Pine (Pinus nigra),"Gloucestershire, West",34,,Certain,,,2007,2007
9254230,Suillus bovinus,(L.) Roussel,Suillus bovinus,(L.) Roussel,NHMSYS0001499269,Bovine Bolete,,,Dean Heritage Centre,West Gloucestershire,England,SO6610,-2.487,51.792,170,26/10/2007,26/10/2007,26/10/2007,,,,1545258,,,,,A11 Broad-leaved woodland,,"Gloucestershire, West",34,,Certain,,,2007,2007
9254333,Suillus bovinus,(L.) Roussel,Suillus bovinus,(L.) Roussel,NHMSYS0001499269,Bovine Bolete,,,Northern Coal Depot,West Gloucestershire,England,SO6315,-2.531,51.837,180,19/9/1987,19/9/1987,19/9/1987,leaf,litter,,1545270,,,,,A132 Mixed plantation,Scots Pine (Pinus sylvestris),"Gloucestershire, West",34,,Certain,,,1987,1987
9254464,Suillus grevillei,(Klotzsch) Singer,Suillus grevillei,(Klotzsch) Singer,NHMSYS0001499278,Larch Bolete,,,Ruardean Woodside,West Gloucestershire,England,SO6216,-2.546,51.846,230,14/6/2008,14/6/2008,14/6/2008,soil,litter,,1545308,,,,,A13 Mixed woodland,Larch (Larix),"Gloucestershire, West",34,,Certain,,,2008,2008
9330684,Suillus grevillei,(Klotzsch) Singer,Suillus grevillei,(Klotzsch) Singer,NHMSYS0001499278,Larch Bolete,,,Lady Park Wood,Herefordshire | Monmouthshire,Wales | England,SO549144,-2.655,51.827,,2/9/1977,2/9/1977,2/9/1977,,,,136885,,,,,,,Monmouthshire,35,,Certain,,,1977,1977
9325129,Suillus grevillei,(Klotzsch) Singer,Suillus grevillei,(Klotzsch) Singer,NHMSYS0001499278,Larch Bolete,,,"Dumbarton, Balloch Park",Dunbartonshire,Scotland,NS3981,-4.575,56,,4/9/1980,4/9/1980,4/9/1980,,,,213519,,,,,,,Dunbartonshire,99,,Certain,,,1980,1980
9339540,Suillus variegatus,(Sw.) Richon & Roze,Suillus variegatus,(Sw.) Richon & Roze,NHMSYS0001499287,Velvet Bolete,,,Liphook,North Hampshire | West Sussex,England,SU824298,-0.825,51.062,,01/01/1987 to 31/12/1987,1/1/1987,31/12/1987,,,,214196,,,,,,Scots Pine (Pinus sylvestris),"Hampshire, North",12,,Certain,,,1987,1987
9376660,Suillus bovinus,(L.) Roussel,Suillus bovinus,(L.) Roussel,NHMSYS0001499269,Bovine Bolete,,,"Linwood, High Corner",South Hampshire,England,SU2011,-1.71,50.903,,01/09/1982 to 30/09/1982,1/9/1982,30/9/1982,,,,145506,,,,,,,"Hampshire, South",11,,Certain,,,1982,1982
9356791,Suillus variegatus,(Sw.) Richon & Roze,Suillus variegatus,(Sw.) Richon & Roze,NHMSYS0001499287,Velvet Bolete,,"An area of beech, oak and birch and a small pine plantation on well-drained acid soil.",Capel Curig,Caernarvonshire,Wales,SH723575,-3.908,53.1,,25/8/2018,25/8/2018,25/8/2018,soil,acidic,,,,,,T,A13 Mixed woodland,Scots Pine (Pinus sylvestris),Caernarvonshire,,Gwynedd County,Certain,,,2018,2018
9375214,Suillus grevillei,(Klotzsch) Singer,Suillus grevillei,(Klotzsch) Singer,NHMSYS0001499278,Larch Bolete,,,Bedgebury Pinetum,West Kent,England,TQ7234,0.461,51.084,,17/9/1981,17/9/1981,17/9/1981,,,,143791,,,,,,,"Kent, West",16,,Certain,,,1981,1981
9376662,Suillus bovinus,(L.) Roussel,Suillus bovinus,(L.) Roussel,NHMSYS0001499269,Bovine Bolete,,,Rinefield,South Hampshire,England,SU2603,-1.625,50.83,,9/9/1982,9/9/1982,9/9/1982,,,,145508,,,,,,,"Hampshire, South",11,,Certain,,,1982,1982
9376669,Suillus variegatus,(Sw.) Richon & Roze,Suillus variegatus,(Sw.) Richon & Roze,NHMSYS0001499287,Velvet Bolete,,,Denny Wood,South Hampshire,England,SU3306,-1.525,50.857,,11/9/1982,11/9/1982,11/9/1982,,,,145515,,,,,,,"Hampshire, South",11,,Certain,,,1982,1982
9462917,Suillus variegatus,(Sw.) Richon & Roze,Suillus variegatus,(Sw.) Richon & Roze,NHMSYS0001499287,Velvet Bolete,,,Stormont loch,East Perthshire,Scotland,NO14,-3.386,56.589,,9/8/2010,9/8/2010,9/8/2010,soil,,,2009073,,,,,A13 Mixed woodland,Pine (Pinus),"Perthshire, East",89,,Certain,,,2010,2010
9465515,Suillus grevillei,(Klotzsch) Singer,Suillus grevillei,(Klotzsch) Singer,NHMSYS0001499278,Larch Bolete,,,Spitchwick Common,South Devon,England,SX7171,-3.814,50.529,,17/10/1995,17/10/1995,17/10/1995,,,,69904,,,,,B Grassland & Marsh,Grass (Poaceae),"Devon, South",3,,Certain,,,1995,1995
9470327,Suillus grevillei,(Klotzsch) Singer,Suillus grevillei,(Klotzsch) Singer,NHMSYS0001499278,Larch Bolete,,,Windsor Great Park,Berkshire | Surrey,England,SU96,-0.636,51.376,,26/10/1996,26/10/1996,26/10/1996,,,,90661,,,,,,,Berkshire,22,,Certain,,,1996,1996
9470588,Suillus variegatus,(Sw.) Richon & Roze,Suillus variegatus,(Sw.) Richon & Roze,NHMSYS0001499287,Velvet Bolete,,,Windsor Great Park,Berkshire | Surrey,England,SU96,-0.636,51.376,,01/10/1991 to 31/10/1991,1/10/1991,31/10/1991,,,,90962,,,,,,,Berkshire,22,,Certain,,,1991,1991
9475371,Suillus grevillei,(Klotzsch) Singer,Suillus grevillei,(Klotzsch) Singer,NHMSYS0001499278,Larch Bolete,,,Arran: Brodick Country Park,Clyde Isles,Scotland,NS0138,-5.152,55.6,,3/9/1998,3/9/1998,3/9/1998,soil,,,435764,,,,,,Larch (Larix),Clyde Isles,100,,Certain,,,1998,1998
9475915,Suillus grevillei,(Klotzsch) Singer,Suillus grevillei,(Klotzsch) Singer,NHMSYS0001499278,Larch Bolete,,,Arran: Merkland Woods,Clyde Isles,Scotland,NS024386,-5.137,55.601,,31/8/1998,31/8/1998,31/8/1998,soil,,,435878,,,,,A1 Woodland,Larch (Larix),Clyde Isles,100,,Certain,,,1998,1998
9477392,Suillus grevillei,(Klotzsch) Singer,Suillus grevillei,(Klotzsch) Singer,NHMSYS0001499278,Larch Bolete,,,Arran: Brodick Country Park,Clyde Isles,Scotland,NS0137,-5.152,55.591,,3/9/1998,3/9/1998,3/9/1998,soil,,,436019,,,,,A13 Mixed woodland,Larch (Larix),Clyde Isles,100,,Certain,,,1998,1998
9482816,Suillus grevillei var. badius,Singer,Suillus grevillei,(Klotzsch) Singer,NHMSYS0001499278,Larch Bolete,,,Birks of Aberfeldy,Mid Perthshire,Scotland,NN84,-3.874,56.583,,12/8/2010,12/8/2010,12/8/2010,soil,,,2011032,,,,,A13 Mixed woodland,Larch (Larix),"Perthshire, Mid",88,,Certain,,,2010,2010
9485763,Suillus variegatus,(Sw.) Richon & Roze,Suillus variegatus,(Sw.) Richon & Roze,NHMSYS0001499287,Velvet Bolete,,,,West Inverness-shire,Scotland,NM7669,-5.658,56.763,,7/10/1984,7/10/1984,7/10/1984,,,,12857,,,,,,Pine (Pinus),"Inverness-shire, West",97,,Certain,,,1984,1984
9485362,Suillus bovinus,(L.) Roussel,Suillus bovinus,(L.) Roussel,NHMSYS0001499269,Bovine Bolete,,,,West Inverness-shire,Scotland,NM7178,-5.748,56.842,,12/10/1984,12/10/1984,12/10/1984,,,,12849,,,,,,Pine (Pinus),"Inverness-shire, West",97,,Certain,,,1984,1984
9485364,Suillus bovinus,(L.) Roussel,Suillus bovinus,(L.) Roussel,NHMSYS0001499269,Bovine Bolete,,,Roshven,West Inverness-shire,Scotland,NM7178,-5.748,56.842,,01/10/1984 to 31/10/1984,1/10/1984,31/10/1984,,,,12850,,,,,,Pine (Pinus),"Inverness-shire, West",97,,Certain,,,1984,1984
9486488,Suillus grevillei,(Klotzsch) Singer,Suillus grevillei,(Klotzsch) Singer,NHMSYS0001499278,Larch Bolete,,,Loggerheads,Flintshire | Denbighshire,Wales,SJ1962,-3.205,53.154,,8/9/1985,8/9/1985,8/9/1985,,,,13570,,,,,,Larch (Larix),Flintshire,51,,Certain,,,1985,1985
9505704,Suillus grevillei,(Klotzsch) Singer,Suillus grevillei,(Klotzsch) Singer,NHMSYS0001499278,Larch Bolete,,,Buttness Wood,Cumberland,England,NY175159,-3.276,54.532,,2/9/1999,2/9/1999,2/9/1999,soil,,,503860,,,,,A12 Coniferous woodland,Larch (Larix),Cumberland,70,,Certain,,,1999,1999
9508780,Suillus grevillei,(Klotzsch) Singer,Suillus grevillei,(Klotzsch) Singer,NHMSYS0001499278,Larch Bolete,,,Eildon Hall Woods,Roxburghshire,Scotland,NT566324,-2.689,55.584,130,26/9/1999,26/9/1999,26/9/1999,soil,,,527536,,,,,A3 Parkland & scattered trees,,Roxburghshire,80,,Certain,,,1999,1999
9512926,Suillus bovinus,(L.) Roussel,Suillus bovinus,(L.) Roussel,NHMSYS0001499269,Bovine Bolete,,,Trough of Bowland,West Lancashire,England,SD6153,-2.588,53.976,225,26/9/2002,26/9/2002,26/9/2002,soil,,,942381,,,,,A131 Mixed semi-natural,Scots Pine (Pinus sylvestris),"Lancashire, West",60,,Certain,,,2002,2002
9515498,Suillus grevillei,(Klotzsch) Singer,Suillus grevillei,(Klotzsch) Singer,NHMSYS0001499278,Larch Bolete,,,Kindrogan,East Perthshire,Scotland,NO06,-3.556,56.767,,8/8/2010,8/8/2010,8/8/2010,soil,,,2003080,,,,,A122 Coniferous plantation,Larch (Larix),"Perthshire, East",89,,Certain,,,2010,2010
9522855,Suillus grevillei,(Klotzsch) Singer,Suillus grevillei,(Klotzsch) Singer,NHMSYS0001499278,Larch Bolete,,,Carbisdale Forest,East Ross,Scotland,NH5695,-4.425,57.926,,14/8/1990,14/8/1990,14/8/1990,soil,,,34353,,,,,A132 Mixed plantation,European Larch (Larix decidua),"Ross, East",106,,Certain,,,1990,1990
9523719,Suillus grevillei,(Klotzsch) Singer,Suillus grevillei,(Klotzsch) Singer,NHMSYS0001499278,Larch Bolete,,,Tottisford reservoir,South Devon,England,SX8083,-3.691,50.639,,13/9/2011,13/9/2011,13/9/2011,soil,,,2004774,,,,,A122 Coniferous plantation,Larch (Larix),"Devon, South",3,,Certain,,,2011,2011
9525421,Suillus grevillei,(Klotzsch) Singer,Suillus grevillei,(Klotzsch) Singer,NHMSYS0001499278,Larch Bolete,,,Birks of Aberfeldy,Mid Perthshire,Scotland,NN8547,-3.867,56.605,,12/8/2010,12/8/2010,12/8/2010,soil,,,2003727,,,,,A13 Mixed woodland,Larch (Larix),"Perthshire, Mid",88,,Certain,,,2010,2010
9525509,Suillus grevillei,(Klotzsch) Singer,Suillus grevillei,(Klotzsch) Singer,NHMSYS0001499278,Larch Bolete,pinewood/roadside,,Linn of Dee,East Perthshire | South Aberdeenshire,Scotland,NO08,-3.563,56.946,,11/8/2010,11/8/2010,11/8/2010,soil,,,2003597,,,,,,Larch (Larix),"Aberdeenshire, South",92,,Certain,,,2010,2010
9531154,Suillus grevillei,(Klotzsch) Singer,Suillus grevillei,(Klotzsch) Singer,NHMSYS0001499278,Larch Bolete,,,Nant Gwynant,Caernarvonshire,Wales,SH6250,-4.052,53.034,,3/9/1989,3/9/1989,3/9/1989,soil,,,11846,,,,,A13 Mixed woodland,European Larch (Larix decidua),Caernarvonshire,49,,Certain,,,1989,1989
9532490,Suillus grevillei,(Klotzsch) Singer,Suillus grevillei,(Klotzsch) Singer,NHMSYS0001499278,Larch Bolete,,,Stormont Loch,East Perthshire,Scotland,NO14,-3.386,56.589,,9/8/2010,9/8/2010,9/8/2010,soil,,,2013971,,,,,A132 Mixed plantation,European Larch (Larix decidua),"Perthshire, East",89,,Certain,,,2010,2010
9539641,Suillus bovinus,(L.) Roussel,Suillus bovinus,(L.) Roussel,NHMSYS0001499269,Bovine Bolete,,,Bouldnor Copse,Isle of Wight,England,SZ383896,-1.458,50.705,,19/10/2010,19/10/2010,19/10/2010,soil,,,1645406,,,,,A132 Mixed plantation,Pine (Pinus),Isle of Wight,10,,Certain,,,2010,2010
9539822,Suillus bovinus,(L.) Roussel,Suillus bovinus,(L.) Roussel,NHMSYS0001499269,Bovine Bolete,,,Yarner wood,South Devon,England,SX785789,-3.717,50.598,,16/9/2011,16/9/2011,16/9/2011,soil,,,2005364,,,,,A131 Mixed semi-natural,Pine (Pinus),"Devon, South",3,,Certain,,,2011,2011
9544921,Suillus bovinus,(L.) Roussel,Suillus bovinus,(L.) Roussel,NHMSYS0001499269,Bovine Bolete,,,Srathain Garden,West Ross,Scotland,NH1297,-5.168,57.927,,25/8/2014,25/8/2014,25/8/2014,soil,,,2008040,,,,,A3 Parkland & scattered trees,Pine (Pinus),"Ross, West",105,,Certain,,,2014,2014
9545426,Suillus bovinus,(L.) Roussel,Suillus bovinus,(L.) Roussel,NHMSYS0001499269,Bovine Bolete,,,Corrieshalloch Gorge,West Ross,Scotland,NH2077,-5.018,57.751,,24/8/2014,24/8/2014,24/8/2014,,,,2007661,,,,,A13 Mixed woodland,Scots Pine (Pinus sylvestris),"Ross, West",105,,Certain,,,2014,2014
9545800,Suillus grevillei,(Klotzsch) Singer,Suillus grevillei,(Klotzsch) Singer,NHMSYS0001499278,Larch Bolete,,,Dundonnell Estate,West Ross,Scotland,NH1185,-5.175,57.819,,27/8/2014,27/8/2014,27/8/2014,soil,,,2008456,,,,,A1 Woodland,Larch (Larix),"Ross, West",105,,Certain,,,2014,2014
9546649,Suillus variegatus,(Sw.) Richon & Roze,Suillus variegatus,(Sw.) Richon & Roze,NHMSYS0001499287,Velvet Bolete,,,Rhidorroch,West Ross,Scotland,NH1595,-5.116,57.911,,26/8/2014,26/8/2014,26/8/2014,soil,,,2008278,,,,,A132 Mixed plantation,Pine (Pinus),"Ross, West",105,,Certain,,,2014,2014
9552427,Suillus bovinus,(L.) Roussel,Suillus bovinus,(L.) Roussel,NHMSYS0001499269,Bovine Bolete,,,Flatropers Wood,East Sussex,England,TQ861231,0.65,50.978,35,11/10/2004,11/10/2004,11/10/2004,soil,,,1041618,,,,,A1 Woodland,Pine (Pinus),"Sussex, East",14,,Certain,,,2004,2004
9555047,Suillus variegatus,(Sw.) Richon & Roze,Suillus variegatus,(Sw.) Richon & Roze,NHMSYS0001499287,Velvet Bolete,,,Bixley Wood,East Sussex,England,TQ858231,0.646,50.978,35,11/10/2004,11/10/2004,11/10/2004,soil,,,1042255,,,,,A132 Mixed plantation,Pine (Pinus),"Sussex, East",14,,Certain,,,2004,2004
9556768,Suillus bovinus,(L.) Roussel,Suillus bovinus,(L.) Roussel,NHMSYS0001499269,Bovine Bolete,,,Mamhead,South Devon,England,SX98,-3.487,50.655,,1/9/1978,1/9/1978,1/9/1978,,,,30521,,,,,,,"Devon, South",3,,Certain,,,1978,1978
9557049,Suillus grevillei,(Klotzsch) Singer,Suillus grevillei,(Klotzsch) Singer,NHMSYS0001499278,Larch Bolete,,,Herstmonceux Castle,East Sussex,England,TQ646103,0.339,50.869,20,14/10/2004,14/10/2004,14/10/2004,soil,,,1042931,,,,,A3 Parkland & scattered trees,European Larch (Larix decidua),"Sussex, East",14,,Certain,,,2004,2004
9564604,Suillus variegatus,(Sw.) Richon & Roze,Suillus variegatus,(Sw.) Richon & Roze,NHMSYS0001499287,Velvet Bolete,,,Wellington College,North Hampshire | Berkshire | Surrey,England,SU86,-0.78,51.378,,01/09/1979 to 30/09/1979,1/9/1979,30/9/1979,,,,28731,,,,,,,Berkshire,22,,Certain,,,1979,1979
9569433,Suillus bovinus,(L.) Roussel,Suillus bovinus,(L.) Roussel,NHMSYS0001499269,Bovine Bolete,,,Windsor Great Park,Berkshire | Surrey,England,SU96,-0.636,51.376,,22/10/1988,22/10/1988,22/10/1988,,,,8094,,,,,A132 Mixed plantation,Scots Pine (Pinus sylvestris),Berkshire,22,,Certain,,,1988,1988
9576412,Suillus grevillei,(Klotzsch) Singer,Suillus grevillei,(Klotzsch) Singer,NHMSYS0001499278,Larch Bolete,,,Blair Castle,East Perthshire | Mid Perthshire,Scotland,NN8765,-3.842,56.767,,2/9/1997,2/9/1997,2/9/1997,soil,,,345529,,,,,A132 Mixed plantation,Larch (Larix),"Perthshire, East",89,,Certain,,,1997,1997
9577754,Suillus grevillei,(Klotzsch) Singer,Suillus grevillei,(Klotzsch) Singer,NHMSYS0001499278,Larch Bolete,,,Birks of Aberfeldy,Mid Perthshire,Scotland,NN8548,-3.867,56.614,,5/9/1997,5/9/1997,5/9/1997,soil,,,345845,,,,,A131 Mixed semi-natural,Larch (Larix),"Perthshire, Mid",88,,Certain,,,1997,1997
9580034,Suillus grevillei,(Klotzsch) Singer,Suillus grevillei,(Klotzsch) Singer,NHMSYS0001499278,Larch Bolete,,,Kindrogan Hill,East Perthshire,Scotland,NO0462,-3.563,56.744,,31/8/1997,31/8/1997,31/8/1997,soil,,,345339,,,,,A122 Coniferous plantation,Larch (Larix),"Perthshire, East",89,,Certain,,,1997,1997
9581012,Suillus variegatus,(Sw.) Richon & Roze,Suillus variegatus,(Sw.) Richon & Roze,NHMSYS0001499287,Velvet Bolete,,,Cors-y-Llyn,Radnorshire | Breconshire,Wales,SO0155,-3.442,52.189,,26/9/1997,26/9/1997,26/9/1997,soil,,,323605,,,,,,Pine (Pinus),Radnorshire,43,,Certain,,,1997,1997
